,Compentency1,Compentency2,Similarity
14059,Partnership & Business Development,cut specified lengths of primacord and attach primers to cord ends.,0.7508866786956787
14060,Partnership & Business Development,attend court sessions to hear oral arguments or record necessary case information.,0.7908976078033447
14061,Partnership & Business Development,"maintain inventory levels, ordering new supplies as necessary.",0.7816855907440186
14062,Partnership & Business Development,"verify that all files, complaints, or other papers are available and in the proper order.",0.7612835764884949
14063,Partnership & Business Development,review dockets of pending litigation to ensure adequate progress.,0.8279833197593689
14064,Partnership & Business Development,"set up and operate equipment such as hoists, jackhammers, or drills, in order to bore charge holes.",0.7751566171646118
14065,Partnership & Business Development,respond to questions from judicial officers or court staff on general legal issues.,0.7933630347251892
14066,Partnership & Business Development,"enter information into computerized court calendar, filing, or case management systems.",0.8114577531814575
14067,Partnership & Business Development,"repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",0.7787593603134155
14068,Partnership & Business Development,communicate with counsel regarding case management or procedural requirements.,0.7839053869247437
14069,Partnership & Business Development,set up and operate short-wave radio or field telephone equipment to transmit and receive blast information.,0.763734757900238
14070,Partnership & Business Development,participate in conferences or discussions between trial attorneys and judges.,0.7611666917800903
14071,Partnership & Business Development,coordinate judges' meeting and appointment schedules.,0.7792164087295532
14072,Partnership & Business Development,"insert waterproof sealers, bullets, and/or powder charges into guns, and screw gun ports back into place.",0.792755126953125
